,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN,component 1,component 2,component 3,K-means PCA,Segment
3052,SF002146700,"SPRINGBOK, SF",-29.667,17.9,1007.0,2023-01-20,0.0,25.4,32.0,20.2,-12.798345797071937,2.286310002932273,-4.531925938875522,0,Solar
8256,SF003336820,"VAN REENEN, SF",-28.367,29.383,1680.0,2023-02-19,0.0,19.3,26.1,13.7,-2.669917145381512,0.1331047755484878,-1.951970302951025,0,Solar
9181,SF004371040,"POTCHEFSTROOM, SF",-26.733,27.067,1351.0,2022-09-17,0.0,20.8,30.9,11.1,-5.854938486676757,-2.404493815167955,1.0716221997772244,0,Solar
10278,SF000236780,"ROBERTSON, SF",-33.8,19.9,204.0,2022-11-15,0.0,21.9,34.9,12.9,-10.285747664460803,-2.7306186171571802,1.8130712912310745,0,Solar
6721,SF003044460,"MTUNZINI, SF",-28.95,31.7,38.0,2022-08-17,0.0,19.9,32.5,6.2,-4.481834397255298,-5.371396831585341,4.542431798694398,0,Solar
188,SF001447910,"NOUPOORT, SF",-31.183,24.95,1496.0,2023-02-19,1.0,20.8,28.9,13.3,-5.270230166154989,0.0835287717379986,-0.3818428190210633,0,Solar
6843,SF003044460,"MTUNZINI, SF",-28.95,31.7,38.0,2023-04-08,0.0,22.8,29.8,17.6,-8.808299564032351,1.3392483358199079,-3.3508140009144936,0,Solar
9537,SF000227590,"WORCESTER, SF",-33.617,19.467,270.0,2023-01-10,0.0,24.7,35.0,15.8,-12.840941800203957,-0.890349040260222,-0.6632257207067347,0,Solar
695,SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500.0,2023-02-19,4.1,19.9,25.1,17.7,-3.8636269610885816,5.692923391113184,-2.159876084090822,0,Solar
1255,SFM00068591,"MARGATE, SF",-30.85,30.333,154.0,2022-08-13,0.0,15.9,30.8,15.0,-5.599595924106568,-1.5376887721884605,1.2768679513562384,0,Solar
12026,SF000068438,"KIMBERLEY, SF",-28.8,24.767,1196.0,2022-10-06,0.0,23.7,34.8,10.9,-10.009012787803803,-3.2623585918596025,1.9312886202832582,0,Solar
11590,SF001753710,"ALIWAL NORTH, SF",-30.8,26.883,1351.0,2023-02-19,0.5,21.7,30.2,12.7,-6.39479640274319,-0.8584253870230492,-0.11376759506545565,0,Solar
1196,SF003724960,"VRYHEID, SF",-27.783,30.8,1163.0,2023-03-28,0.0,18.7,26.3,12.4,-1.9825468845322554,-0.6477779911730167,-0.9933290047645751,0,Solar
10320,SF000236780,"ROBERTSON, SF",-33.8,19.9,204.0,2022-12-27,0.0,26.7,35.9,13.5,-13.294163197448738,-1.8619248317489985,0.02016778012299642,0,Solar
6937,SF001290070,"CAPE HERMES, SF",-31.633,29.55,47.0,2023-01-04,0.0,22.0,30.5,18.5,-9.453001048388757,1.356915552974875,-3.074006945652334,0,Solar
6052,SF000508870,"WILLOWMORE, SF",-33.283,23.5,842.0,2022-09-30,0.0,18.8,27.1,12.4,-2.6533964442206557,-0.9013526665608697,-0.6272975942961864,0,Solar
11575,SF001753710,"ALIWAL NORTH, SF",-30.8,26.883,1351.0,2022-12-01,2.0,23.1,32.1,14.2,-9.111637203864232,0.6490049733034553,0.45144234020044316,0,Solar
9475,SF000227590,"WORCESTER, SF",-33.617,19.467,270.0,2022-10-29,0.0,26.9,35.1,12.6,-12.327848562426311,-1.9623423068985608,-0.054587654893190216,0,Solar
3263,SF004322370,"VRYBURG, SF",-26.95,24.633,1234.0,2022-12-10,2.0,20.8,26.4,17.1,-5.0326415106592375,3.4754253649256337,-2.8332219445676303,0,Solar
4504,SF003174470,"UPINGTON AGR., SF",-28.45,21.25,794.0,2022-10-24,0.0,26.3,38.8,17.8,-17.409140668944673,-0.9591564771362526,-0.3275755091152102,0,Solar
4572,SF003174470,"UPINGTON AGR., SF",-28.45,21.25,794.0,2022-12-31,0.0,29.1,38.9,18.3,-18.85267378468108,-0.21870881758920369,-1.6896992465246918,0,Solar
6744,SF003044460,"MTUNZINI, SF",-28.95,31.7,38.0,2022-09-29,0.0,26.0,34.0,17.7,-13.459131908815824,0.574906730436755,-2.603879087982786,0,Solar
6115,SF000508870,"WILLOWMORE, SF",-33.283,23.5,842.0,2022-12-03,0.0,16.7,27.5,10.7,-1.3313053835191806,-2.226008186404074,1.251787031616364,0,Solar
9545,SF000227590,"WORCESTER, SF",-33.617,19.467,270.0,2023-01-18,0.0,27.6,36.2,22.8,-18.20246568046745,2.472812666559266,-4.523791511924412,0,Solar
10848,SF003211100,"POSTMASBURG, SF",-28.333,23.067,1321.0,2023-03-06,0.0,23.3,31.6,9.4,-6.630826411545996,-2.935448588651885,1.1635212749899102,0,Solar
4570,SF003174470,"UPINGTON AGR., SF",-28.45,21.25,794.0,2022-12-29,0.0,25.5,40.1,17.8,-18.10975448877273,-1.558713752645593,0.6732048325703468,0,Solar
9001,SF000782270,"FORT BEAUFORT, SF",-32.783,26.633,455.0,2022-12-26,0.5,18.4,24.4,12.7,-0.48905341680602776,0.4783718385149887,-1.6813688828712605,0,Solar
4846,SFM00068461,"BETHLEHEM, SF",-28.248,28.336,1695.0,2023-01-13,0.0,21.9,30.1,9.6,-4.974932018158134,-2.6045435642485835,0.8957930759053478,0,Solar
2457,SF000347620,"UITENHAGE, SF",-33.7,25.433,157.0,2022-12-06,5.1,18.6,27.5,12.5,-2.792288262959817,3.034781095999435,2.6155230998742396,0,Solar
7435,SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487.0,2022-12-26,1.0,22.8,32.6,15.1,-9.828870156457441,0.0351228119842274,-0.17308988929262067,0,Solar
6062,SF000508870,"WILLOWMORE, SF",-33.283,23.5,842.0,2022-10-10,0.0,19.1,27.1,11.3,-2.2652929505527295,-1.346996643544108,-0.24317384596662658,0,Solar
9621,SF000227590,"WORCESTER, SF",-33.617,19.467,270.0,2023-04-04,0.0,21.0,28.1,11.5,-3.9148228442440645,-1.2265368395593457,-0.6271714538593842,0,Solar
8158,SF003336820,"VAN REENEN, SF",-28.367,29.383,1680.0,2022-10-15,0.0,15.6,30.5,12.0,-3.8522192329425526,-2.8685116005156055,2.643044392774936,0,Solar
409,SF000068296,"SKUKUZA, SF",-24.983,31.6,271.0,2023-01-19,0.0,30.4,38.3,22.2,-20.712438221948013,2.026537701793971,-4.354724803590834,0,Solar
5571,SF002760720,"VIOOLSDRIF, SF",-28.7,17.6,168.0,2022-12-26,0.0,28.4,38.2,18.8,-18.249402192819453,0.11298140803259113,-1.9837456994487541,0,Solar
1336,SFM00068591,"MARGATE, SF",-30.85,30.333,154.0,2022-11-02,6.1,18.9,21.8,15.8,0.07700979373111044,7.348209317717791,-1.363119907842971,0,Solar
8919,SF000782270,"FORT BEAUFORT, SF",-32.783,26.633,455.0,2022-10-02,0.0,18.2,29.2,9.7,-2.814710445285685,-2.972303918320443,1.9507794242034862,0,Solar
6898,SF001290070,"CAPE HERMES, SF",-31.633,29.55,47.0,2022-10-02,0.0,20.8,24.5,17.3,-3.683687129969646,2.6211530570056127,-5.072347383157201,0,Solar
11313,SF001130250,"FRASERBURG, SF",-31.917,21.517,1268.0,2022-12-04,0.0,18.9,27.9,10.6,-2.4905002389039943,-1.9797937799611551,0.5743637720684495,0,Solar
11366,SF001130250,"FRASERBURG, SF",-31.917,21.517,1268.0,2023-01-28,0.0,25.2,32.3,15.6,-10.8231162462671,0.036961645536698826,-2.1589886734613084,0,Solar
665,SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500.0,2023-01-11,0.0,23.8,32.1,16.8,-10.654781916826096,0.3824113759099346,-2.227612735236251,0,Solar
7199,SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2023-01-11,0.0,27.6,35.0,0.0,-6.696115554455036,-7.565913000948696,5.448537979144165,0,Solar
147,SF001447910,"NOUPOORT, SF",-31.183,24.95,1496.0,2023-01-03,6.1,22.8,30.8,12.7,-7.157174484896603,3.6154707930305774,3.0233881664382007,0,Solar
4541,SF003174470,"UPINGTON AGR., SF",-28.45,21.25,794.0,2022-11-30,25.9,31.7,40.8,18.2,-20.636201694822525,20.241315183300127,13.468808399370667,0,Solar
2137,SF002394820,"CEDARA, SF",-29.533,30.283,1071.0,2022-09-16,0.0,21.8,32.2,10.4,-6.959764685347164,-2.9741860724248648,1.6381357315579994,0,Solar
6839,SF003044460,"MTUNZINI, SF",-28.95,31.7,38.0,2023-04-04,0.0,19.6,35.2,16.9,-11.444115451833989,-1.448025916663871,1.0793273403902486,0,Solar
2415,SF000347620,"UITENHAGE, SF",-33.7,25.433,157.0,2022-10-02,0.0,23.2,31.3,14.3,-8.62360578268318,-0.6070635600563752,-1.2221486472444225,0,Solar
650,SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500.0,2022-12-27,0.0,21.6,30.0,14.9,-7.229644760508832,-0.20007935295998536,-1.4891602875946695,0,Solar
952,SF000798110,"DOHNE, SF",-32.517,27.467,900.0,2023-02-20,0.0,18.7,32.6,11.8,-6.6688764182594085,-3.0730418439204468,2.499876552857871,0,Solar
6973,SF001290070,"CAPE HERMES, SF",-31.633,29.55,47.0,2023-02-22,2.0,23.4,28.1,17.2,-7.47071983287999,3.447498596180252,-3.1088686452910435,0,Solar
489,SF000068296,"SKUKUZA, SF",-24.983,31.6,271.0,2023-04-09,0.0,25.0,34.7,17.0,-13.281787508388742,-0.17960137628741984,-1.499930514704457,0,Solar
12391,SF000068712,"CAPE COLUMBINE, SF",-32.833,17.85,67.0,2023-02-12,0.0,18.8,30.6,16.1,-7.125120954913739,-0.40040964031862014,-0.5590579264216039,0,Solar
2531,SF000347620,"UITENHAGE, SF",-33.7,25.433,157.0,2023-03-08,0.0,23.3,30.9,16.1,-9.182630671428283,0.3738107498843878,-2.304063809622828,0,Solar
10460,SF003605120,"TAUNG, SF",-27.55,24.767,1100.0,2022-11-09,0.0,22.2,29.6,14.2,-6.8330357653610765,-0.26745109281071006,-1.6213766264992677,0,Solar
4886,SFM00068461,"BETHLEHEM, SF",-28.248,28.336,1695.0,2023-03-07,0.0,18.8,27.9,14.4,-4.21016091819184,-0.25788943364673156,-1.1475642451027648,0,Solar
9278,SF004371040,"POTCHEFSTROOM, SF",-26.733,27.067,1351.0,2023-01-13,0.0,28.8,32.2,0.0,-4.975415765916207,-6.376456116669059,3.513643196275864,0,Solar
8927,SF000782270,"FORT BEAUFORT, SF",-32.783,26.633,455.0,2022-10-10,0.0,17.8,27.7,10.3,-1.7487855791272713,-2.263291679462809,1.075559004377786,0,Solar
10717,SF003211100,"POSTMASBURG, SF",-28.333,23.067,1321.0,2022-10-18,0.0,24.1,31.4,17.1,-10.36356459719223,0.817253336648584,-2.8506080902693696,0,Solar
12343,SF000068712,"CAPE COLUMBINE, SF",-32.833,17.85,67.0,2022-12-24,0.0,18.1,22.8,15.5,-0.41771298285461805,1.8505589448052056,-3.9653149454775765,0,Solar
5597,SF002760720,"VIOOLSDRIF, SF",-28.7,17.6,168.0,2023-01-21,0.0,29.8,41.8,23.1,-23.644409261629573,1.1274730208570527,-2.7335383104413538,0,Solar
9182,SF004371040,"POTCHEFSTROOM, SF",-26.733,27.067,1351.0,2022-09-18,0.0,18.4,30.7,10.0,-4.216569655834297,-3.3078436504843953,2.4925442010783443,0,Solar
4546,SF003174470,"UPINGTON AGR., SF",-28.45,21.25,794.0,2022-12-05,0.8,21.4,33.7,13.7,-9.486160400075985,-1.4140586111257845,1.5109724624805019,0,Solar
1937,SF002613650,"BLOEMFONTEIN AIRPOR, SF",-29.1,26.3,1354.0,2022-12-11,0.0,20.1,28.7,13.1,-4.7644919873839084,-0.8734367070572386,-0.684178320915227,0,Solar
5677,SF002760720,"VIOOLSDRIF, SF",-28.7,17.6,168.0,2023-04-12,0.0,24.9,35.3,14.1,-12.37084639146526,-1.7328244895662512,0.19470016799118467,0,Solar
10782,SF003211100,"POSTMASBURG, SF",-28.333,23.067,1321.0,2022-12-30,0.0,23.7,32.5,15.5,-10.327353073915727,-0.36933336791626253,-1.3778170050512486,0,Solar
2999,SF002146700,"SPRINGBOK, SF",-29.667,17.9,1007.0,2022-11-28,0.0,27.1,35.1,21.0,-16.299600670562246,1.9259951161386608,-4.0385534507396255,0,Solar
6939,SF001290070,"CAPE HERMES, SF",-31.633,29.55,47.0,2023-01-10,0.0,23.2,29.3,20.0,-9.687849978618608,2.687651072509963,-4.88883786916678,0,Solar
2438,SF000347620,"UITENHAGE, SF",-33.7,25.433,157.0,2022-11-16,0.0,19.9,36.6,12.0,-10.399047518428457,-4.112900901320012,3.9419281598319666,0,Solar
5912,SFM00068588,"DURBAN INTERNATIONAL, SF",-29.97,30.951,10.1,2023-02-23,0.0,24.9,29.4,20.8,-10.825178762238037,3.3512925540068053,-5.926256923407247,0,Solar
584,SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500.0,2022-10-19,8.9,22.5,27.1,15.0,-5.107815096674529,8.106107017576717,1.8416884430036822,0,Solar
9964,SF000104560,"RIVERSDALE, SF",-34.083,21.25,116.0,2022-10-13,0.0,17.4,26.0,15.0,-2.424353216155652,0.39284675942028263,-1.8050935289255634,0,Solar
6580,SF001485170,"JAMESTOWN, SF",-31.117,26.8,1603.0,2022-10-09,0.0,19.8,29.2,11.8,-4.4349221426902385,-1.6982740421389857,0.301003129012936,0,Solar
11613,SF001753710,"ALIWAL NORTH, SF",-30.8,26.883,1351.0,2023-03-14,0.0,20.7,31.9,11.9,-6.9729982542464635,-2.3986856549710702,1.252674623225211,0,Solar
2841,SFM00068538,"DEAAR UA, SF",-30.667,24.017,1287.0,2023-04-05,0.0,21.9,28.1,10.1,-3.630577337412287,-1.692776419273716,-0.35685405120562996,0,Solar
2822,SFM00068538,"DEAAR UA, SF",-30.667,24.017,1287.0,2023-03-17,0.0,23.7,33.6,16.3,-11.56467964687063,-0.3781767305061258,-1.1879178643560244,0,Solar
85,SF001447910,"NOUPOORT, SF",-31.183,24.95,1496.0,2022-09-26,0.0,17.6,26.0,15.5,-2.7368878001027226,0.6609370378473834,-2.1215722961162493,0,Solar
1064,SF003724960,"VRYHEID, SF",-27.783,30.8,1163.0,2022-10-18,0.0,21.1,28.0,15.9,-5.914539780316897,0.8434155773481075,-2.7630285094058427,0,Solar
11910,SFM00068842,"PORT ELIZABETH INTERNATIONAL, SF",-33.985,25.617,68.9,2023-03-25,1.0,20.6,24.6,17.0,-3.514808305071468,3.2077976432228894,-4.20930182632774,0,Solar
4070,SF000570480,"GRAHAMSTOWN, SF",-33.283,26.5,642.0,2023-02-06,0.0,23.9,32.3,19.3,-12.01082648771401,1.479275804752996,-3.3283367942101454,0,Solar
9789,SF004348880,"OTTOSDAL, SF",-26.817,26.017,1500.0,2023-01-17,0.0,24.8,33.3,15.3,-11.310256905831888,-0.5197563081872614,-1.3407344966919141,0,Solar
6988,SF001290070,"CAPE HERMES, SF",-31.633,29.55,47.0,2023-03-17,19.1,23.1,26.7,21.4,-7.716511957116913,19.423967271396783,4.414935580209394,0,Solar
4573,SF003174470,"UPINGTON AGR., SF",-28.45,21.25,794.0,2023-01-01,0.0,29.5,38.9,19.4,-19.52406216174216,0.36329765248790996,-2.369080667344742,0,Solar
11076,SF000456110,"LAINGSBURG, SF",-33.2,20.867,656.0,2023-01-16,0.0,28.9,41.0,21.0,-21.67710215698595,0.26286066931358754,-1.7872307657083184,0,Solar
11378,SF001130250,"FRASERBURG, SF",-31.917,21.517,1268.0,2023-02-09,0.0,24.1,26.6,13.6,-4.960110532555663,0.8516765631113558,-3.675038532717737,0,Solar
7114,SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2022-10-18,3.0,20.6,27.8,13.9,-4.544873592196957,2.289404041419239,0.03945932067998522,0,Solar
10054,SF000104560,"RIVERSDALE, SF",-34.083,21.25,116.0,2023-01-12,0.0,23.1,33.3,18.1,-11.919217188551608,0.4322032073977472,-1.923548969498062,0,Solar
11073,SF000456110,"LAINGSBURG, SF",-33.2,20.867,656.0,2023-01-13,0.0,28.1,41.8,19.2,-21.149982530163797,-0.9909036494931055,-0.20595239185591424,0,Solar
7157,SFM00068242,"MAFIKENG, SF",-25.798,25.548,1274.4,2022-11-30,0.0,22.8,30.0,13.8,-7.205764688346398,-0.4704001245368137,-1.4846535467528812,0,Solar
12165,SF000068438,"KIMBERLEY, SF",-28.8,24.767,1196.0,2023-04-01,0.0,20.7,29.4,12.3,-5.1883366826885275,-1.3620850285040411,-0.20868054117647983,0,Solar
2513,SF000347620,"UITENHAGE, SF",-33.7,25.433,157.0,2023-02-13,0.0,24.6,30.3,17.1,-9.699138042853743,1.2901057858030889,-3.6227966599672414,0,Solar
11340,SF001130250,"FRASERBURG, SF",-31.917,21.517,1268.0,2023-01-01,0.0,26.4,34.3,15.3,-12.74574057402083,-0.5493893991171284,-1.5053453292113868,0,Solar
11402,SF001130250,"FRASERBURG, SF",-31.917,21.517,1268.0,2023-03-05,0.0,16.9,28.2,12.6,-2.843891650106721,-1.5552782754572991,0.6425585475053053,0,Solar
10842,SF003211100,"POSTMASBURG, SF",-28.333,23.067,1321.0,2023-02-28,0.0,24.1,35.0,14.4,-11.949657257529697,-1.64879396231861,0.23978669442663822,0,Solar
3467,SFM00068816,"CAPE TOWN INTERNATIONAL, SF",-33.965,18.602,46.0,2022-11-11,0.0,18.8,24.7,13.6,-1.318086082327325,0.46772338674644814,-2.4090174654614427,0,Solar
4284,SF001506200,"ELLIOT, SF",-31.333,27.85,1463.0,2022-12-14,3.0,21.8,29.9,15.0,-7.194764384616981,2.310483902943177,0.09419463953425937,0,Solar
2277,SF002394820,"CEDARA, SF",-29.533,30.283,1071.0,2023-02-03,0.0,19.9,26.0,16.2,-3.991915452563166,1.4297666220019327,-3.416671853655761,0,Solar
7949,SF000981900,"CRADOCK, SF",-32.167,25.617,102.0,2022-12-04,0.0,19.2,28.9,12.8,-4.418906011035632,-1.2545014100184184,-0.06323688461965579,0,Solar
6800,SF003044460,"MTUNZINI, SF",-28.95,31.7,38.0,2023-02-24,0.0,25.3,34.4,19.0,-14.093186889909102,0.8977535934686883,-2.708026400211627,0,Solar
10274,SF000236780,"ROBERTSON, SF",-33.8,19.9,204.0,2022-11-11,0.0,21.7,32.7,12.5,-8.285986490442044,-2.2019816456150374,0.960545707573748,0,Solar
10747,SF003211100,"POSTMASBURG, SF",-28.333,23.067,1321.0,2022-11-18,0.0,25.8,37.7,14.6,-14.857806730702196,-2.1475368126776404,0.8075969622111028,0,Solar
10260,SF000236780,"ROBERTSON, SF",-33.8,19.9,204.0,2022-10-27,0.0,18.8,29.3,14.1,-5.174368799297406,-0.8732134785176826,-0.2939231993444197,0,Solar
478,SF000068296,"SKUKUZA, SF",-24.983,31.6,271.0,2023-03-29,0.3,24.0,36.0,13.0,-12.040360364742345,-2.4119914178833404,1.6186810728566703,0,Solar
8925,SF000782270,"FORT BEAUFORT, SF",-32.783,26.633,455.0,2022-10-08,0.0,21.3,33.1,9.4,-7.00340407535812,-3.837033895922468,2.772510396150918,0,Solar
3086,SF002146700,"SPRINGBOK, SF",-29.667,17.9,1007.0,2023-02-23,0.0,29.7,36.0,22.5,-18.755767630488027,2.812686164058183,-5.372345639571597,0,Solar
5928,SFM00068588,"DURBAN INTERNATIONAL, SF",-29.97,30.951,10.1,2023-03-11,0.0,25.8,32.9,23.2,-15.058976975266294,3.4318219137575965,-5.634123739317592,0,Solar
7686,SF000288380,"GEORGE AIRPORT, SF",-34.017,22.383,190.0,2022-12-17,54.1,19.0,21.7,17.9,0.4760840579716813,46.630481753293424,25.81140495767256,0,Solar
3547,SFM00068816,"CAPE TOWN INTERNATIONAL, SF",-33.965,18.602,46.0,2023-01-30,0.0,23.3,29.9,16.0,-8.348336098971043,0.6693036260916253,-2.7679037706429357,0,Solar
2491,SF000347620,"UITENHAGE, SF",-33.7,25.433,157.0,2023-01-22,0.0,23.2,31.6,20.4,-11.685470150854073,2.085921509712266,-3.9009265657662873,0,Solar
11541,SF001753710,"ALIWAL NORTH, SF",-30.8,26.883,1351.0,2022-10-27,0.3,17.8,28.9,11.4,-3.1955332572278357,-1.9296247061844785,1.3537293238339245,0,Solar
8296,SF003336820,"VAN REENEN, SF",-28.367,29.383,1680.0,2023-04-09,0.0,29.3,34.6,20.6,-16.61066007148495,2.3419186933999776,-5.035942513684409,0,Solar
11435,SF001130250,"FRASERBURG, SF",-31.917,21.517,1268.0,2023-04-07,0.0,19.2,30.6,9.7,-4.322568644453752,-3.255346661959977,2.243352135659377,0,Solar
2811,SFM00068538,"DEAAR UA, SF",-30.667,24.017,1287.0,2023-03-05,0.0,21.9,31.8,15.7,-9.139961894935436,-0.38940479968215197,-1.068615456174216,0,Solar
1480,SFM00068591,"MARGATE, SF",-30.85,30.333,154.0,2023-04-05,0.3,20.6,25.6,16.1,-3.9053569227890548,1.895995192787427,-3.6930947253600106,0,Solar
947,SF000798110,"DOHNE, SF",-32.517,27.467,900.0,2023-02-15,0.5,21.1,32.1,17.1,-9.68717918200345,0.3925269579302256,-0.9338392832038482,0,Solar
7950,SF000981900,"CRADOCK, SF",-32.167,25.617,102.0,2022-12-05,0.0,15.8,28.9,11.5,-2.4408011439556785,-2.5125703912293917,1.9743823340369941,0,Solar
7512,SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487.0,2023-04-06,0.0,20.5,27.0,8.7,-1.5487657426693788,-2.23161352220908,0.3223054717122058,0,Solar
697,SFM00068263,"PRETORIA IRENE, SF",-25.917,28.217,1500.0,2023-02-21,4.1,21.3,28.5,14.0,-5.395502223884832,3.1096057039906433,0.7021894505192507,0,Solar
10373,SF000236780,"ROBERTSON, SF",-33.8,19.9,204.0,2023-02-19,0.0,24.2,32.7,14.2,-10.085144772684297,-0.9359322169188236,-0.8831520493498496,0,Solar
2651,SFM00068538,"DEAAR UA, SF",-30.667,24.017,1287.0,2022-09-24,0.0,20.4,28.7,8.0,-2.523620127038075,-3.1521172129569948,1.556900884961549,0,Solar
8242,SF003336820,"VAN REENEN, SF",-28.367,29.383,1680.0,2023-02-03,0.0,21.4,23.5,13.7,-1.4710358510062305,1.4296211073485057,-4.164429323815342,0,Solar
367,SF000068296,"SKUKUZA, SF",-24.983,31.6,271.0,2022-12-05,0.0,28.9,37.6,23.3,-20.063327732638754,2.4773405575031,-4.5898772351578465,0,Solar
4385,SF001506200,"ELLIOT, SF",-31.333,27.85,1463.0,2023-04-08,0.5,16.4,28.2,11.9,-2.3034207428502422,-1.5748539902282452,1.4726181789544026,0,Solar
8678,SF001344780,"CALVINIA, SF",-31.467,19.767,975.0,2022-11-14,0.0,22.5,31.7,8.1,-5.7837200762553795,-3.7211601887429104,2.1554955234277635,0,Solar
5646,SF002760720,"VIOOLSDRIF, SF",-28.7,17.6,168.0,2023-03-11,0.0,23.9,38.0,16.1,-15.020071365126352,-1.9326705181320796,1.0657315023427187,0,Solar
5819,SFM00068588,"DURBAN INTERNATIONAL, SF",-29.97,30.951,10.1,2022-11-20,3.0,20.5,24.1,15.7,-2.422641243971769,4.357669644166961,-2.6419672033151334,0,Solar
4226,SF001506200,"ELLIOT, SF",-31.333,27.85,1463.0,2022-10-10,0.0,17.6,29.2,11.1,-3.2203637592859597,-2.4476232701372687,1.5539230190538085,0,Solar
97,SF001447910,"NOUPOORT, SF",-31.183,24.95,1496.0,2022-10-08,0.0,17.8,30.8,7.4,-2.8482521394856954,-4.650331410160753,4.00366963822176,0,Solar
10498,SF003605120,"TAUNG, SF",-27.55,24.767,1100.0,2022-12-24,0.0,24.2,32.7,17.4,-11.567359466026623,0.5304970062143891,-2.368716415387621,0,Solar
10132,SF000104560,"RIVERSDALE, SF",-34.083,21.25,116.0,2023-04-03,0.0,19.1,28.7,16.6,-5.9809716176654195,0.5356666941820354,-1.8872176712826267,0,Solar
11923,SFM00068842,"PORT ELIZABETH INTERNATIONAL, SF",-33.985,25.617,68.9,2023-04-07,0.0,19.1,23.3,14.0,-0.5216052175572062,1.1873144133091147,-3.4356214001543903,0,Solar
962,SF000798110,"DOHNE, SF",-32.517,27.467,900.0,2023-03-12,0.0,15.1,26.0,14.1,-1.076687145361312,-0.46763465118009384,-0.41714619850868956,0,Solar
10954,SF000456110,"LAINGSBURG, SF",-33.2,20.867,656.0,2022-09-15,0.0,20.2,31.9,7.8,-4.87156433312078,-4.37494987789184,3.366952304704313,0,Solar
6050,SF000508870,"WILLOWMORE, SF",-33.283,23.5,842.0,2022-09-28,0.0,19.6,28.5,12.2,-3.987677686942494,-1.3150079489587647,-0.15751777496565347,0,Solar
6810,SF003044460,"MTUNZINI, SF",-28.95,31.7,38.0,2023-03-06,0.0,25.1,31.9,21.4,-13.153970963577784,2.811911772081441,-5.0134999583896445,0,Solar
10585,SF003605120,"TAUNG, SF",-27.55,24.767,1100.0,2023-03-21,0.0,22.2,33.5,10.0,-7.960732897181412,-3.5232827269506406,2.3184556090145794,0,Solar
7510,SF004722810,"LICHTENBURG, SF",-26.133,26.167,1487.0,2023-03-30,0.0,18.1,30.1,11.9,-4.502441604863634,-2.2908010940597627,1.4308710527640685,0,Solar
10984,SF000456110,"LAINGSBURG, SF",-33.2,20.867,656.0,2022-10-15,0.0,20.1,26.1,15.2,-3.688459435335052,0.9763363231423245,-2.985765939520362,0,Solar
8268,SF003336820,"VAN REENEN, SF",-28.367,29.383,1680.0,2023-03-09,0.0,21.3,28.6,15.1,-6.097709863067821,0.31097771021924725,-2.1698384444184073,0,Solar
4495,SF003174470,"UPINGTON AGR., SF",-28.45,21.25,794.0,2022-10-15,0.0,26.1,35.0,18.2,-14.51917258699702,0.4821978632774381,-2.3679143402160445,0,Solar
6902,SF001290070,"CAPE HERMES, SF",-31.633,29.55,47.0,2022-10-08,0.5,22.1,25.6,15.1,-4.043647827839257,1.8893843863306259,-3.7438732378987734,0,Solar
2260,SF002394820,"CEDARA, SF",-29.533,30.283,1071.0,2023-01-17,0.0,22.8,30.8,13.9,-7.88246418814558,-0.6976292428580215,-1.122866355224531,0,Solar
5867,SFM00068588,"DURBAN INTERNATIONAL, SF",-29.97,30.951,10.1,2023-01-07,21.1,20.7,23.9,16.1,-2.028440005479825,19.07778776751953,7.635751164082752,0,Solar
8990,SF000782270,"FORT BEAUFORT, SF",-32.783,26.633,455.0,2022-12-15,0.0,22.0,29.8,18.6,-8.9477375032525,1.6416646187988944,-3.4776155253121668,0,Solar
3961,SF000570480,"GRAHAMSTOWN, SF",-33.283,26.5,642.0,2022-10-20,0.0,17.9,31.2,13.1,-5.844106476373992,-2.1553015160705096,1.5194339827018533,0,Solar
9506,SF000227590,"WORCESTER, SF",-33.617,19.467,270.0,2022-12-03,0.0,19.7,27.1,13.7,-3.6197695848964653,-0.1302925892565926,-1.6104251254868016,0,Solar
5633,SF002760720,"VIOOLSDRIF, SF",-28.7,17.6,168.0,2023-02-26,0.0,30.2,41.0,20.6,-22.01792581804831,0.3328016464534206,-2.149870897435938,0,Solar
10862,SF003211100,"POSTMASBURG, SF",-28.333,23.067,1321.0,2023-03-28,0.0,21.4,30.4,10.1,-5.240574327699127,-2.575211415744402,1.027651135442787,0,Solar
4357,SF001506200,"ELLIOT, SF",-31.333,27.85,1463.0,2023-03-11,0.0,20.2,30.3,12.5,-5.787806582702856,-1.6750218933266912,0.36860748615227595,0,Solar
4086,SF000570480,"GRAHAMSTOWN, SF",-33.283,26.5,642.0,2023-02-23,0.0,23.6,31.9,15.1,-9.628821750217599,-0.36732610330609017,-1.4561001002731604,0,Solar
3778,SF000414170,"MALMESBURY, SF",-33.467,18.717,102.0,2022-12-11,0.0,24.7,32.7,18.6,-12.325536321310821,1.1778097456706864,-3.1367013901449963,0,Solar
